ID_REF	SAMPLE 1	SAMPLE 2	SAMPLE 3	SAMPLE 4	SAMPLE 5	SAMPLE 6	SAMPLE 7	SAMPLE 8	SAMPLE 9	SAMPLE 10	SAMPLE 11	SAMPLE 12	SAMPLE 13	SAMPLE 14	SAMPLE 15	SAMPLE 16	SAMPLE 17	SAMPLE 18	SAMPLE 19	SAMPLE 20
hsa-miR-1908	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1909-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1909-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-190a	-12.033434	-12.015991	-3.4570823	-3.5831394	-5.978194	-6.0168447	-4.1501894	-4.1775727	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-190b	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-191-3p	-4.9421015	-4.9350214	-4.45393	-4.4199734	-4.8623962	-4.705293	-4.723746	-4.5763254	-1.8532839	-1.2592545	-1.6345205	-2.122647	5.914445	6.7692204	6.756735	6.786026	6.681238	6.6907454	6.801607	6.7133794
hsa-miR-191-5p	-12.033434	-12.015991	-6.7176533	-11.474705	-12.161522	-12.138256	-11.68643	-7.4325013	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1910	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1911-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1911-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1912	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1913	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1914-3p	-3.2891955	-3.3678532	-3.235838	-3.234305	-3.4910498	-3.3881388	-3.332141	-3.3800535	-1.441483	-1.3460474	-1.2616115	-1.3334026	0	0	0	0	0	0	0	0
hsa-miR-1914-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1915-3p	-0.3590212	-0.3963213	-0.6516738	-0.47226286	-0.6208124	-0.5747309	-0.6447296	-0.6410489	0.7808533	0.9897909	1.0180764	0.8476758	0	0	0	0	6.4521275	6.659583	6.486949	6.4868174
hsa-miR-1915-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-192-3p	-4.1627936	-4.255837	-11.544527	-11.474705	-4.573478	-4.5839276	-6.28087	-6.1153603	-0.4980688	-0.3845253	-0.5169034	-0.5585356	0	0	0	0	0	0	0	0
hsa-miR-192-5p	1.3207588	1.3550692	-2.3417053	-2.4897194	0.99261093	0.98032665	-0.13101578	-0.08610153	5.132966	5.141403	5.0355487	5.036626	0	0	0	0	0	0	0	0
hsa-miR-193a-3p	-3.832625	-4.035092	-3.506164	-3.6640835	-4.131534	-4.0731897	-3.7958517	-3.8543649	-0.45083046	-0.38427544	-0.47013092	-0.41921663	0	0	0	0	0	0	0	0
hsa-miR-193a-5p	-4.3228927	-4.315682	-4.615553	-4.0716805	-4.4457564	-4.339988	-4.785539	-4.323889	-0.9288378	-0.9322624	-0.88917685	-0.9412441	0	0	0	0	0	0	0	0
hsa-miR-193b-3p	-0.5693941	-0.558836	-0.17710304	-0.19044209	-0.6664896	-0.640255	-0.39536476	-0.42175388	2.0708704	2.1636772	2.098402	2.067914	0	0	0	0	0	0	0	0
hsa-miR-193b-5p	-5.75728	-5.7849526	-5.3276567	-5.477186	-5.918455	-5.9246173	-5.6098733	-5.701435	-9.257398	-8.986686	-9.043121	-3.7085843	0	0	0	0	0	0	0	0
hsa-miR-194-3p	-7.1212296	-6.9983945	-11.544527	-11.474705	-7.4323716	-7.2322745	-11.68643	-11.845669	-4.239222	-3.8952272	-4.027932	-4.069002	0	0	0	0	0	0	0	0
hsa-miR-194-5p	1.0512066	1.0005894	-2.6774678	-2.753633	0.5767937	0.64375687	-0.4869995	-0.4501276	4.585231	4.5822353	4.521312	4.570135	0	0	0	0	0	0	0	0
hsa-miR-195-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-195-5p	1.7701426	1.819541	2.4168377	2.3404198	1.8555508	1.8289576	2.1087122	2.1464415	2.750761	2.730939	2.6522498	2.667964	0	0	0	0	0	0	0	0
hsa-miR-196a-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-196a-5p	-4.095583	-4.025939	-11.544527	-11.474705	-4.393288	-4.412766	-6.1580276	-6.0495615	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-196b-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-196b-5p	-3.0215693	-3.012052	-11.544527	-11.474705	-3.3922558	-3.3934999	-4.609281	-4.5788674	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-197-3p	-2.851636	-2.7329865	-1.1421957	-1.1034837	-2.4481974	-2.3636918	-1.5878043	-1.6229067	-2.7093666	-2.4808807	-2.6891265	-2.8498266	0	0	0	0	0	0	0	0
hsa-miR-1972	-5.654335	-5.6495657	-4.4439487	-4.6662292	-5.400676	-5.5400753	-4.9270744	-5.0339794	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-1973	-4.3339863	-4.2474895	-1.6575012	-1.6914201	-3.322175	-3.484324	-2.1180706	-2.2626152	-1.875699	-1.7147841	-1.8177025	-1.8060875	0	0	0	0	0	0	0	0
hsa-miR-1976	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-198	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-199a-3p	2.533783	2.5615797	-1.0870895	-1.1572943	2.1834202	2.1333961	1.1123753	1.124198	3.8616295	3.8601856	3.7887378	3.804473	0	0	0	0	0	0	0	0
hsa-miR-199a-5p	0.96164036	0.9958334	-2.7273726	-2.8568969	0.5639725	0.55574226	-0.45725632	-0.5241542	2.7203274	2.793026	2.7122025	2.7144995	0	0	0	0	0	0	0	0
hsa-miR-199b-5p	-7.69E-04	0.060744286	-3.7610226	-3.8845444	-0.34568214	-0.37241077	-1.4325824	-1.452992	-1.8362384	-1.8786349	-2.403418	-1.8916864	0	0	0	0	0	0	0	0
hsa-miR-19a-3p	0.50454617	0.50590134	0.57225895	0.41884327	0.3571415	0.35302353	0.38676453	0.38897228	2.3489885	2.3633919	2.2606587	2.2663155	0	0	0	0	0	0	0	0
hsa-miR-19a-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-19b-1-5p	-6.63091	-6.542198	-7.133467	-11.474705	-6.724244	-6.690112	-6.958722	-6.96028	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-19b-2-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-19b-3p	2.689848	2.6571512	2.6271982	2.5221949	2.551528	2.5083704	2.5298634	2.52318	4.529516	4.5215197	4.4450326	4.4759884	0	0	0	0	0	0	0	0
hsa-miR-200a-3p	-1.0366998	-1.0410953	-3.9859872	-4.5680428	-1.4745393	-1.4945893	-2.39507	-2.438282	-0.54434824	-0.42607403	-0.47133875	-0.48665428	0	0	0	0	0	0	0	0
hsa-miR-200a-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-200b-3p	0.95350266	0.9665899	-3.7118392	-3.8451982	0.5515661	0.5623293	-0.6035752	-0.6096239	0.47773027	0.44848442	0.41137266	0.45138693	0	0	0	0	0	0	0	0
hsa-miR-200b-5p	-5.173899	-5.2842445	-11.544527	-11.474705	-6.0342727	-5.507877	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-200c-3p	1.132864	1.0624247	-11.544527	-11.474705	0.5937195	0.6904669	-0.6340771	-0.6000476	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-200c-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-202-3p	-1.7296124	-1.73738	-3.6393328	-3.8013177	-2.1156359	-2.0559006	-2.7837596	-2.8214488	-2.7893865	-3.6735017	-2.6987228	-2.7074165	0	0	0	0	0	0	0	0
hsa-miR-202-5p	-4.109681	-4.049156	-11.544527	-11.474705	-4.6309376	-4.572923	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-203	-3.6273904	-3.717205	-2.413177	-2.4600706	-3.4758692	-3.4852715	-2.8493948	-2.7819152	-2.0018423	-1.893656	-1.8729606	-1.8963344	0	0	0	0	0	0	0	0
hsa-miR-204-5p	0.9075842	0.9742794	2.3241205	2.254507	1.1904135	1.2157507	1.8715019	1.8703785	-1.3272195	-1.1843777	-1.3264861	-1.2633162	0	0	0	0	0	0	0	0
hsa-miR-205-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-205-5p	0.31811523	0.34655285	-11.544527	-11.474705	-0.18493271	-0.105407715	-1.4622645	-1.3891864	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2052	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2053	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-206	-4.645972	-4.6865687	-11.544527	-11.474705	-4.960933	-4.760974	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-208a	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-208b	-2.3892374	-2.4494123	-11.544527	-11.474705	-2.9116335	-2.9921818	-4.2082167	-4.2674236	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-20a-3p	-4.1376057	-4.113747	-4.5712256	-4.699048	-4.560293	-4.7277627	-4.545723	-4.666994	-2.8774216	-2.7325964	-2.8448086	-2.9420047	0	0	0	0	0	0	0	0
hsa-miR-20a-5p	1.9869785	1.9560356	1.6531839	1.5816078	1.8058224	1.7830076	1.6371031	1.6762686	3.534711	3.514843	3.475162	3.511897	0	0	0	0	0	0	0	0
hsa-miR-20b-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-20b-5p	0.5340328	0.48330688	0.14805126	0.09762287	0.29328346	0.29837513	0.17209244	0.18607235	1.7835994	1.8025675	1.837955	1.8638749	0	0	0	0	0	0	0	0
hsa-miR-21-3p	-4.74866	-4.8827467	-11.544527	-11.474705	-5.6357336	-5.8461943	-11.68643	-11.845669	-0.642066	-0.60954905	-0.62422323	-0.60059786	0	0	0	0	0	0	0	0
hsa-miR-21-5p	4.292077	4.2726517	3.1041546	2.9946098	3.9898758	4.0008717	3.5145292	3.5157948	6.9585648	7.0202084	6.903953	6.904977	0	0	0	0	4.9334874	0	4.7018485	0
hsa-miR-210	-2.849412	-2.859089	-2.2474298	-2.2931647	-2.851766	-2.8221288	-2.4972477	-2.4861236	-0.66726017	-0.658648	-0.66732216	-0.6468582	0	0	0	0	0	0	0	0
hsa-miR-211-5p	-12.033434	-12.015991	-1.1931682	-1.2270017	-3.5910134	-3.6558475	-1.81321	-1.8811808	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2110	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2113	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2114-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2114-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2115-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2115-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2116-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2116-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2117	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-212-3p	-4.692374	-4.8326526	-2.1642046	-2.2633157	-3.922286	-3.9843392	-2.7494445	-2.7546277	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-214-3p	-1.1490393	-1.1552863	-5.4523554	-5.3607397	-1.6259551	-1.5689187	-2.6517687	-2.7349167	0.3474207	0.3971305	0.3630724	0.33155107	0	0	0	0	0	0	0	0
hsa-miR-214-5p	-4.859458	-4.961006	-11.544527	-11.474705	-6.011771	-5.808772	-11.68643	-11.845669	-3.7555542	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-215	1.071723	1.0888338	-3.0644197	-3.128776	0.66711235	0.6715822	-0.43513107	-0.43445396	4.2417946	4.3519554	4.32529	4.3127184	0	0	0	0	0	0	0	0
hsa-miR-216a	-7.5430117	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-216b	-2.7658677	-2.8027825	-11.544527	-11.474705	-3.205965	-3.1912208	-4.82542	-4.512326	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-217	-3.977354	-4.048815	-11.544527	-11.474705	-4.7890296	-4.6960645	-6.6616583	-6.6905794	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-218-1-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-218-2-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-218-5p	-1.0262828	-1.0332913	2.0218506	1.9353428	0.09217739	0.11069107	1.408843	1.4065399	-2.6110017	-3.357679	-3.418676	-3.3480115	0	0	0	0	0	0	0	0
hsa-miR-219-1-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-219-2-3p	-4.2135806	-4.274012	1.1190205	1.1350231	-1.1856503	-1.1913257	0.5305815	0.5232563	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-219-5p	-6.383988	-5.374718	3.6131315	3.438839	1.0799131	0.951149	2.9214554	2.8556814	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-22-3p	2.7968092	2.7122765	3.3493958	3.2446308	2.7148228	2.7630959	3.0999517	3.0488176	5.6754723	5.7801485	5.6475472	5.6485214	0	0	0	0	0	0	0	0
hsa-miR-22-5p	-2.7002563	-2.7270784	-1.9628501	-1.9976449	-2.6621904	-2.70575	-2.2794347	-2.2969337	-0.59951496	-0.63125944	-0.6657562	-0.6425972	0	0	0	0	0	0	0	0
hsa-miR-221-3p	0.10623455	0.106720924	1.8197527	1.7271252	0.48679733	0.40071106	1.3836069	1.295661	-2.7292204	-2.4769204	-2.7609637	-2.7619092	0	0	0	0	0	0	0	0
hsa-miR-221-5p	-4.253828	-4.294645	-2.6259084	-2.6691575	-3.8643627	-3.9013042	-3.0861602	-3.0903068	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-222-3p	-2.078638	-2.2481203	-0.6137371	-0.6784177	-1.8651257	-1.9328094	-1.0153894	-1.0556521	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-222-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-223-3p	1.3214512	1.3857679	1.2766037	1.1872072	1.2446537	1.234518	1.2287941	1.1755733	3.6393147	3.6391802	3.5829864	3.574873	0	0	0	0	7.9372478	7.639189	7.7664247	7.8525944
hsa-miR-223-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-224-3p	-4.3160305	-4.44698	-11.544527	-11.474705	-4.755413	-4.814739	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-224-5p	-1.0820866	-0.9977102	-11.544527	-11.474705	-1.4416385	-1.4730554	-2.585815	-2.595399	-1.4636564	-1.2972093	-1.3475871	-1.3777881	0	0	0	0	0	0	0	0
hsa-miR-2276	-4.937427	-5.069953	-11.544527	-11.474705	-5.2797694	-5.195601	-5.278311	-6.272485	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2277-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2277-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2278	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2355-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-2355-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	4.121991	4.1164303	2.734295	2.64925	3.8003368	3.766693	3.2753744	3.238491	4.028552	4.1550465	4.084842	4.068202	0	0	0	0	0	0	0	0
hsa-miR-23a-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-23b-3p	3.0404625	3.0357924	3.9855871	3.911892	3.1355734	3.1042032	3.6363401	3.6247349	5.5186434	5.603503	5.547608	5.53121	0	0	0	0	0	0	0	0
hsa-miR-23b-5p	-7.3323674	-7.250536	-5.429852	-5.3963747	-6.1894245	-7.0146356	-6.395287	-5.7513924	-3.118102	-3.136669	-3.1989498	-3.8834724	0	0	0	0	0	0	0	0
hsa-miR-23c	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-24-1-5p	-4.0835733	-4.1876006	-2.504084	-2.612855	-3.8304496	-3.8251128	-2.9802895	-3.0102057	-1.3612366	-1.1580663	-1.3470216	-1.3013554	0	0	0	0	0	0	0	0
hsa-miR-24-2-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-24-3p	3.3364801	3.2793074	2.9639235	2.8652534	3.0893717	3.0772963	3.0084772	2.9585333	4.5280247	4.6264677	4.5400395	4.5214386	0	0	0	0	0	0	0	0
hsa-miR-25-3p	0.22352028	0.27799702	0.6465225	0.5762968	0.2174282	0.23416519	0.44641972	0.43615723	1.931148	1.9805489	1.8667703	1.9118643	0	0	0	0	0	0	0	0
hsa-miR-25-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-26a-1-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-26a-2-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-26a-5p	3.293373	3.2328577	4.8536425	4.7773657	3.5611887	3.5871105	4.3920364	4.4015455	4.7010536	4.7416315	4.6779485	4.7122974	0	0	0	0	0	0	0	0
hsa-miR-26b-3p	-7.638419	-7.613542	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-26b-5p	3.080718	3.0709124	3.5074844	3.413021	3.05616	3.0105057	3.20994	3.2382212	4.8025827	4.789809	4.7222676	4.75735	0	0	0	0	0	0	0	0
hsa-miR-27a-3p	2.9915504	2.9463758	1.3549995	1.267827	2.5760841	2.6202393	1.9729366	1.9839964	2.8603659	2.909196	2.8256116	2.853115	0	0	0	0	0	0	0	0
hsa-miR-27a-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-27b-3p	2.6001778	2.6152697	3.9402866	3.864543	2.8317432	2.8019981	3.501358	3.5021458	5.522415	5.569108	5.482166	5.4958735	0	0	0	0	0	0	0	0
hsa-miR-27b-5p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-28-3p	-7.371696	-7.484523	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-28-5p	-1.3711414	-1.403224	-1.4233422	-1.5207238	-1.5607014	-1.5838475	-1.5407915	-1.5720778	0.96192217	1.0648808	0.961874	0.9768882	0	0	0	0	0	0	0	0
hsa-miR-2861	0.2929983	0.23002243	-0.30010462	-0.09757805	-0.009748459	0.03486061	-0.13601398	-0.15387726	0.81804276	1.0333261	1.0759697	0.9026766	5.15651	5.122441	5.188654	5.469743	7.5212455	7.722787	7.557191	7.6947865
hsa-miR-2909	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-296-3p	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-296-5p	-6.433789	-6.4667225	-11.544527	-11.474705	-6.519785	-6.6234646	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-297	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-298	-12.033434	-12.015991	-11.544527	-11.474705	-12.161522	-12.138256	-11.68643	-11.845669	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
hsa-miR-299-3p	-4.826912	-4.799475	-3.3494997	-3.5501952	-4.543346	-4.4612203	-3.8229742	-3.862259	-9.257398	-8.986686	-9.043121	-9.179144	0	0	0	0	0	0	0	0
